protocolType,SETS_setName,OBS_observationRefCd,OBS_descriptorAbbreviation,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,38.0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR,SETOTU,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,IIBANA_AHOME_BAGO_FTNC,IIBANA_AHOME_BAGO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNPS4COMM,SDP,FUSASP,RCERVA1_CULIACAN_GUAM_FTNC,RCERVA1_CULIACAN_GUAM_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_GUASAVE_LAEN_FTNC_W22,IIBANA_GUASAVE_LAEN_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,IIBANA_GUASAVE_FIGUE_FTNC_W22,IIBANA_GUASAVE_FIGUE_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PHYRMA,IIBANA_AHOME_PORV_FTNC,IIBANA_AHOME_PORV_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,8.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,PHYRMA,RCERVA1_CULIACAN_GUAM_FTNC,RCERVA1_CULIACAN_GUAM_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,CERCZM,RCERVA1_CULIACAN_QULA_FTNC,RCERVA1_CULIACAN_QULA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,YLD,N/A,RCERVA1_NAVOLATO_SATA_FTNC,RCERVA1_NAVOLATO_SATA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,177.030484,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,PUCCSO,IIBANA_GUASAVE_PABL_FTNC,IIBANA_GUASAVE_PABL_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,3.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,5.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,13.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,13.0,DK4050,DK4050
FTN,FTNCOMM1,LDSR,PUCCSO,IIBANA_AHOME_STRO_FTNC,IIBANA_AHOME_STRO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM1,LDSR,PUCCSO,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNCOMM2,YLD,N/A,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,156.476835,DK4050,DK4050
FTN,FTNPS4COMM,SDP,FUSASP,IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,72.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_CULIACAN_BACH_FTNC_PV23,MAFELIX_CULIACAN_BACH_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNCOMM2,YLD,N/A,IIBANA_GUASAVE_MALE_FTNC,IIBANA_GUASAVE_MALE_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,179.160806,DK4050,DK4050
FTN,FTNCOMM2,LDSR,DIPDMA,RCERVA1_ANGOSTURA_IGNA_FTNC,RCERVA1_ANGOSTURA_IGNA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,SDP,FUSASP,RCERVA1_CULIACAN_RECO_FTNC,RCERVA1_CULIACAN_RECO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR,CERCZM,RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,MAFELIX_NAVOLATO_PACO_FTNC_W22,MAFELIX_NAVOLATO_PACO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,SETOTU,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,DIPDMA,IIBANA_AHOME_BCHM2_FTNC,IIBANA_AHOME_BCHM2_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PHYRMA,RCERVA1_CULIACAN_EURE_FTNC,RCERVA1_CULIACAN_EURE_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_GUASAVE_CORE_FTNC_W22,IIBANA_GUASAVE_CORE_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,6.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,MAFELIX_CULIACAN_VITA_FTNC_W22,MAFELIX_CULIACAN_VITA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,SDP,ZZXXFF,IIBANA_AHOME_BCHM2_FTNC,IIBANA_AHOME_BCHM2_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,MAFELIX_NAVOLATO_BACH_FTNC_W22,MAFELIX_NAVOLATO_BACH_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,SETOTU,RCERVA1_ANGOSTURA_IGNA_FTNC,RCERVA1_ANGOSTURA_IGNA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,CERCZM,RCERVA1_CULIACAN_AGRO_FTNC,RCERVA1_CULIACAN_AGRO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PHYRMA,RCERVA1_ANGOSTURA_ANGO_FTNC,RCERVA1_ANGOSTURA_ANGO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,19.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_AHOME_AGNU_FTNC_W22,IIBANA_AHOME_AGNU_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,3.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,13.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,SETOTU,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNCOMM1,LDSR,PUCCSO,MAFELIX_CAJEME_PUYA_FTNC,MAFELIX_CAJEME_PUYA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNCOMM2,YLD,N/A,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,161.644113,DK4050,DK4050
FTN,FTNCOMM2,YLD,N/A,RCERVA1_NAVOLATO_VERG_FTNC,RCERVA1_NAVOLATO_VERG_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,160.064619,DK4050,DK4050
FTN,FTNPS4COMM,SDP,FUSASP,IIBANA_GUASAVE_CAGR_FTNC,IIBANA_GUASAVE_CAGR_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,8.0,DK4050,DK4050
FTN,FTNM1HTW,YLD,N/A,RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,148.12185,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM1,YLD,N/A,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,104.419157,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,SETOTU,RCERVA1_ANGOTURA_PLCO_FTNC,RCERVA1_ANGOTURA_PLCO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1GEOBP,SDP,FUSASP,IIBANA_GUASAVE_LA17_FTNGEO,IIBANA_GUASAVE_LA17_FTNGEO,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR,PHYRMA,RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,MAFELIX_ELFUERTE_GARA_FTNC_W22,MAFELIX_ELFUERTE_GARA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,19.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,CERCZM,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,MAFELIX_ELFUERTE_HIGU_FTNC,MAFELIX_ELFUERTE_HIGU_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNCOMM2,SDP,SRMX,RCERVA1_ANGOSTURA_ANGO_FTNC,RCERVA1_ANGOSTURA_ANGO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,MAFELIX_CULIACAN_DIEZ_FTNC_W22,MAFELIX_CULIACAN_DIEZ_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,MAFELIX_NAVOLATO_VAMO_FTNC_W22,MAFELIX_NAVOLATO_VAMO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,IIBANA_AHOME_CONCH_FTNC_W22,IIBANA_AHOME_CONCH_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,MAFELIX_ELFUERTE_REVO_FTNC_W22,MAFELIX_ELFUERTE_REVO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,IIBANA_GUASAVE_GUASAVE_FTNC_PV23,IIBANA_GUASAVE_GUASAVE_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_CULIACAN_LAPA_FTNC_PV23,MAFELIX_CULIACAN_LAPA_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,6.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,IIBANA_GUASAVE_MALE_FTNC,IIBANA_GUASAVE_MALE_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNM1GEOBP,LDSR,SETOTU,IIBANA_GUASAVE_LA17_FTNGEO,IIBANA_GUASAVE_LA17_FTNGEO,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,IIBANA_GUASAVE_MIAL_FTNC_W22,IIBANA_GUASAVE_MIAL_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,YLD,N/A,MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,74.273504,DK4050,DK4050
FTN,FTNCOMM2,SDP,SRMX,RCERVA1_NAVOLATO_SATA_FTNC,RCERVA1_NAVOLATO_SATA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,SDP,SRMX,RCERVA1_NAVOLATO_SANP_FTNC,RCERVA1_NAVOLATO_SANP_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,SDP,FUSASP,IIBANA_GUASAVE_GUAY_FTNC_W21,IIBANA_GUASAVE_GUAY_FTNC_W21,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,RCERVA1_CULIACAN_GUAM_FTNC_W22,RCERVA1_CULIACAN_GUAM_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,19.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_ELFUERTE_CONS_FTNC_W22,MAFELIX_ELFUERTE_CONS_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,33.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,15.0,DK4050,DK4050
FTN,FTNCOMM1,LDSR,PHYRMA,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,YLD,N/A,MAFELIX_NAVOLATO_VAMO_FTNC_W22,MAFELIX_NAVOLATO_VAMO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,126.634033,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,IIBANA_CAJEME_LEOB2_FTNC_W22,IIBANA_CAJEME_LEOB2_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,28.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,MAFELIX_NAVOLATO_BATA_FTNC_W22,MAFELIX_NAVOLATO_BATA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,MAFELIX_NAVOLATO_BATA_FTNC_W22,MAFELIX_NAVOLATO_BATA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,CERCZM,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,RCERVA1_CULIACAN_RECO_FTNC,RCERVA1_CULIACAN_RECO_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,TARSC,RCERVA1_NAVOLATO_BLED_FTNC,RCERVA1_NAVOLATO_BLED_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,DIPDMA,RCERVA1_NAVOLATO_SANP_FTNC,RCERVA1_NAVOLATO_SANP_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,PHYRMA,IIBANA_AHOME_BCHM2_FTNC,IIBANA_AHOME_BCHM2_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PHYRMA,RCERVA1_ANGOSTURA_ACAT_FTNC,RCERVA1_ANGOSTURA_ACAT_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,YLD,N/A,IIBANA_AHOME_LASL_FTNC_W22,IIBANA_AHOME_LASL_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,124.616255,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,IIBANA_GUASAVE_CORE_FTNC_W22,IIBANA_GUASAVE_CORE_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_ANGOSTURA_BATU_FTNC_W22,MAFELIX_ANGOSTURA_BATU_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_NAVOLATO_COHI_FTNC_W22,MAFELIX_NAVOLATO_COHI_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,12.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_ELFUERTE_BUEN_FTNC_W22,MAFELIX_ELFUERTE_BUEN_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM1,YLD,N/A,IIBANA_AHOME_OLAL_FTNC,IIBANA_AHOME_OLAL_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,150.166598,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,IIBANA_GUASAVE_CORE_FTNC_W22,IIBANA_GUASAVE_CORE_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,FUSASP,IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,6.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_GUASAVE_MIAL_FTNC_W22,IIBANA_GUASAVE_MIAL_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,MAFELIX_ANGOSTURA_BATU_FTNC_W22,MAFELIX_ANGOSTURA_BATU_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,IIBANA_CAJEME_PUEBLOYAQUI_FTNC_PV23,IIBANA_CAJEME_PUEBLOYAQUI_FTNC_PV23,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNCOMM2,LDSR,PUCCSO,MAFELIX_ELFUERTE_VINA_FTNC,MAFELIX_ELFUERTE_VINA_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1HTW,LDSR,PUCCSO,IIBANA_AHOME_BCHM2_FTNC_W22,IIBANA_AHOME_BCHM2_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SMUTP,N/A,IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_CULIACAN_TAMA_FTNC_W22,MAFELIX_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,47.0,DK4050,DK4050
FTN,FTNM1HTW,SDP,ZZXXFF,MAFELIX_CULIACAN_CAEU_FTNC_W22,MAFELIX_CULIACAN_CAEU_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,6.0,DK4050,DK4050
FTN,FTNM1GEOBP,YLD,N/A,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,131.457584,DK4050,DK4050
FTN,FTNM1HTW,LDSR,SETOTU,RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR,PUCCSO,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022.0,ME1 PACIFIC,6.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,TARSC,RCERVA1_NAVOLATO_BLED_FTNC,RCERVA1_NAVOLATO_BLED_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,PUCCSO,IIBANA_GUASAVE_CAGR_FTNC,IIBANA_GUASAVE_CAGR_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,FTNPS4COMM,LDSR,SETOTU,IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,WHITE HIGH TIER,2021.0,ME1 PACIFIC,1.0,DK4050,DK4050
FTN,FTNM1GEOBP,LDSR,TARSC,RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,WHITE HIGH TIER,2021.0,ME1 PACIFIC,0.0,DK4050,DK4050
