protocolType,SETS_setName,OBS_observationRefCd,OBS_descriptorAbbreviation,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,DK4050,DK4050
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,152.932401,DK4050,DK4050
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK5021,DK5021
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,DK5021,DK5021
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK5021,DK5021
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,147.329893,DK5021,DK5021
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,DK5021,DK5021
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,HIPOPOTAMO,HIPOPOTAMO
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,HIPOPOTAMO,HIPOPOTAMO
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,HIPOPOTAMO,HIPOPOTAMO
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.66832,HIPOPOTAMO,HIPOPOTAMO
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,HIPOPOTAMO,HIPOPOTAMO
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,CALAMAR,CALAMAR
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,CALAMAR,CALAMAR
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,157.263629,CALAMAR,CALAMAR
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,CALAMAR,CALAMAR
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,CALAMAR,CALAMAR
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MX8639,MX8639
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8639,MX8639
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,152.694174,MX8639,MX8639
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8639,MX8639
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8639,MX8639
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VX8614,VX8614
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,139.41705,VX8614,VX8614
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VX8614,VX8614
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VX8614,VX8614
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VX8614,VX8614
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8502,VY8502
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8502,VY8502
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8502,VY8502
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,167.88179,VY8502,VY8502
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8502,VY8502
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8503,VY8503
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8503,VY8503
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,VY8503,VY8503
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.545514,VY8503,VY8503
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8503,VY8503
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8432,MX8432
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8432,MX8432
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.681284,MX8432,MX8432
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8432,MX8432
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,MX8432,MX8432
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,MX8436,MX8436
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.077268,MX8436,MX8436
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8436,MX8436
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8436,MX8436
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8436,MX8436
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8438,MX8438
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8438,MX8438
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,158.460502,MX8438,MX8438
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MY8509,MY8509
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.948041,MY8509,MY8509
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MY8509,MY8509
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MY8509,MY8509
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MY8509,MY8509
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,132.535028,P3270W,P3270W
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3270W,P3270W
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,P3270W,P3270W
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3270W,P3270W
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3270W,P3270W
FTN,005,LDSR,SETOTU,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3274W,P3274W
FTN,005,LDSR,PUCCSO,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,P3274W,P3274W
FTN,005,SDP,FUSASP,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,P3274W,P3274W
FTN,005,SMUTP,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3274W,P3274W
FTN,005,YLD,N/A,IIBANA_AHOME_CONCHEROS2_FTNC_W23,IIBANA_AHOME_CONCHEROS2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,154.225649,P3274W,P3274W
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,111.133782,DK4050,DK4050
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,117.935115,DK5021,DK5021
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.381963,HIPOPOTAMO,HIPOPOTAMO
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,110.736584,CALAMAR,CALAMAR
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.994083,MX8639,MX8639
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,116.641502,VX8614,VX8614
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,124.298442,VY8502,VY8502
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,117.241379,VY8503,VY8503
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,130.455009,MX8432,MX8432
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,128.341155,MX8436,MX8436
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,125.435625,MX8438,MX8438
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,129.867374,MY8509,MY8509
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,121.893491,P3270W,P3270W
FTN,006,YLD,N/A,IIBANA_AHOME_BAGOJOK4_FTNC_W23,IIBANA_AHOME_BAGOJOK4_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,127.516833,P3274W,P3274W
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,151.357396,DK4050,DK4050
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,DK4050,DK4050
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK4050,DK4050
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,DK5021,DK5021
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,DK5021,DK5021
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.326627,DK5021,DK5021
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,HIPOPOTAMO,HIPOPOTAMO
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,HIPOPOTAMO,HIPOPOTAMO
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,140.480473,HIPOPOTAMO,HIPOPOTAMO
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,CALAMAR,CALAMAR
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,CALAMAR,CALAMAR
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,125.945562,CALAMAR,CALAMAR
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8639,MX8639
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MX8639,MX8639
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,140.665483,MX8639,MX8639
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VX8614,VX8614
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,119.730769,VX8614,VX8614
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VX8614,VX8614
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VY8502,VY8502
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,132.693886,VY8502,VY8502
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8502,VY8502
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,115.512821,VY8503,VY8503
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8503,VY8503
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VY8503,VY8503
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8432,MX8432
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MX8432,MX8432
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,130.280473,MX8432,MX8432
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,137.74497,MX8436,MX8436
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8436,MX8436
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MX8436,MX8436
FTN,007,LDSR,SETOTU,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,MX8438,MX8438
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,137.157199,MX8438,MX8438
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MX8438,MX8438
FTN,007,LDSR,PUCCSO,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MY8509,MY8509
FTN,007,YLD,N/A,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,IIBANA_AHOME_EJ18MARZO5_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.654832,MY8509,MY8509
